id,price,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
174,900,f,130,t,-37.87551,144.99062,House,Entire home/apt,10,3.5,4,5,2000,530,0,7,180,0,,,,,,,,f,strict_14_with_grace_period,
175,199,t,1,t,-37.8532,144.98098,Condominium,Entire home/apt,5,1,2,2,400,80,29,4,14,23,94,10,9,10,10,9,9,f,strict_14_with_grace_period,0.4
176,226,f,3,t,-37.79555,145.12835,Villa,Entire home/apt,11,3,5,11,500,150,0,2,1125,23,93,9,9,10,10,10,9,t,moderate,4.08
177,144,f,5,f,-37.81728,145.11859,Condominium,Entire home/apt,7,1,2,4,600,89,20,2,60,14,87,9,9,9,10,10,9,t,strict_14_with_grace_period,1.84
178,75,f,1,f,-37.81431,144.94818,Apartment,Private room,2,1,1,1,,30,30,1,90,4,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.34
179,300,t,10,t,-37.78419,144.75644,House,Entire home/apt,10,1.5,4,5,400,100,35,1,1125,0,,,,,,,,t,strict_14_with_grace_period,
180,45,f,1,f,-37.77236,144.97117,Apartment,Private room,1,1.5,1,1,240,65,25,2,20,1,,,,,,,,t,strict_14_with_grace_period,0.16
181,129,f,1,f,-37.81365,144.95877,Apartment,Entire home/apt,3,1,1,2,150,30,20,1,10,5,100,9,10,10,10,10,10,f,moderate,2.17
182,198,f,71,f,-37.78741,145.12438,Apartment,Entire home/apt,6,2,3,3,300,145,0,2,59,17,88,9,8,9,10,10,9,t,strict_14_with_grace_period,1.57
183,185,f,3,t,-37.7749,144.94931,Townhouse,Entire home/apt,5,1,2,2,150,60,15,2,10,16,91,10,8,10,10,10,9,f,moderate,0.62
184,33,f,1,t,-37.79294,145.05,Guest suite,Private room,3,1.5,1,2,,,0,5,1125,1,100,10,10,10,10,10,10,t,flexible,0.65
185,40,t,5,f,-37.81435,145.09355,House,Shared room,2,1,1,1,0,40,7,1,1125,0,,,,,,,,t,flexible,
186,100,f,1,f,-37.79749,145.0318,Apartment,Entire home/apt,4,2,2,3,,,0,5,1125,6,100,10,10,10,10,10,10,t,flexible,1.23
187,171,f,3,f,-37.82644,144.96494,Apartment,Entire home/apt,4,2,2,3,300,140,30,1,1125,121,87,9,8,9,9,10,9,f,strict_14_with_grace_period,5.53
188,63,f,1,f,-37.86263,144.97653,Apartment,Private room,2,1,1,1,0,50,10,1,1125,0,,,,,,,,f,flexible,
189,115,t,2,t,-37.89206,145.06623,Apartment,Entire home/apt,2,1,1,1,550,115,0,3,91,10,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.29
190,50,f,3,f,-37.83626,145.11942,Villa,Private room,1,1,1,1,0,10,0,2,1125,19,98,9,10,10,10,10,10,f,strict_14_with_grace_period,0.94
191,60,f,1,t,-37.82343,145.00761,Apartment,Entire home/apt,5,2,2,2,,,20,2,14,4,95,10,10,10,10,8,10,f,flexible,0.15
192,88,f,2,t,-37.86518,144.98515,Apartment,Private room,2,1,1,1,,,0,1,177,7,100,10,10,10,10,10,9,f,flexible,0.25
193,129,f,1,t,-38.14123,145.13978,House,Entire home/apt,4,1.5,4,4,500,150,10,2,90,0,,,,,,,,f,flexible,
194,145,f,49,f,-37.82882,144.95574,Apartment,Entire home/apt,4,2,2,2,250,69,25,1,1125,5,88,10,10,10,10,10,9,f,strict_14_with_grace_period,2.21
195,119,f,1,f,-37.84868,145.0071,Apartment,Entire home/apt,4,1,2,2,200,80,0,3,21,2,90,10,10,10,10,9,10,t,strict_14_with_grace_period,0.12
196,95,f,1,t,-37.82119,145.00194,Guest suite,Private room,2,1,1,1,0,45,0,2,14,8,95,10,9,10,10,10,10,t,flexible,0.59
197,193,f,19,t,-37.78853,145.12323,Apartment,Entire home/apt,4,2,0,1,200,75,0,2,1125,6,93,10,9,10,10,10,10,f,moderate,0.24
198,75,f,5,t,-37.87041,144.98116,Apartment,Private room,2,1,1,1,,,0,2,1125,15,99,10,10,10,10,10,10,f,strict_14_with_grace_period,0.61
199,118,f,1,f,-37.90064,145.14812,Guest suite,Entire home/apt,6,1,2,2,750,49,0,3,28,5,100,10,10,10,10,9,10,t,strict_14_with_grace_period,2.88
200,119,f,1,t,-37.85657,145.01811,Apartment,Entire home/apt,4,1.5,2,2,0,60,0,3,1125,0,,,,,,,,f,strict_14_with_grace_period,
201,151,t,1,f,-37.75167,145.05707,Condominium,Entire home/apt,5,2,2,5,350,60,20,2,1125,23,99,10,10,10,10,10,10,t,moderate,3.19
202,280,t,2,t,-37.84457,144.99025,House,Entire home/apt,16,2,3,14,1200,149,49,1,1124,101,96,10,9,10,10,10,9,f,strict_14_with_grace_period,4.44
203,100,t,1,f,-37.8201,144.94336,Serviced apartment,Entire home/apt,4,1,1,2,300,70,30,1,1125,61,95,10,9,10,10,10,10,t,strict_14_with_grace_period,4.54
204,85,f,1,f,-37.86945,144.98093,Apartment,Entire home/apt,2,1,1,1,200,60,25,1,1125,23,90,10,10,10,10,10,9,f,strict_14_with_grace_period,0.94
205,100,f,1,f,-37.80635,144.98297,Condominium,Entire home/apt,2,1,1,1,,,10,7,21,1,100,10,10,10,10,10,10,t,flexible,0.5
206,151,t,2,t,-37.90871,144.99165,Apartment,Entire home/apt,4,1,2,2,0,75,60,2,1125,25,98,10,10,10,10,10,10,t,strict_14_with_grace_period,1.16
207,60,t,2,f,-37.84944,144.98854,Townhouse,Private room,2,2.5,1,1,150,25,10,1,1125,38,99,10,10,10,10,10,10,f,flexible,2.61
208,166,f,2,f,-37.82025,145.05851,House,Entire home/apt,6,2,3,3,0,58,20,2,1125,18,92,9,9,10,10,9,9,t,moderate,1.46
209,199,f,8,f,-37.8361,144.97749,House,Entire home/apt,6,2.5,2,4,0,100,25,14,1125,0,,,,,,,,f,flexible,
210,125,f,36,f,-37.85186,144.97921,Apartment,Entire home/apt,5,2,2,4,350,69,25,1,1125,28,89,9,9,7,8,9,9,t,strict_14_with_grace_period,1.85
211,122,f,5,t,-37.81147,144.96916,Apartment,Entire home/apt,4,1,1,2,,,0,5,1125,51,97,10,9,10,10,10,10,f,flexible,1.15
212,112,f,72,f,-37.81538,144.95352,Apartment,Entire home/apt,4,1,1,2,150,69,15,1,1125,46,87,9,9,9,9,10,9,t,strict_14_with_grace_period,4.74
213,60,t,1,f,-37.85783,144.89999,House,Private room,2,1,1,1,0,23,15,1,1125,14,99,10,10,10,10,10,10,f,flexible,0.82
214,179,f,33,t,-37.81405,144.95316,Apartment,Entire home/apt,5,2,2,2,400,65,20,2,1125,8,98,10,10,10,10,10,9,f,strict_14_with_grace_period,1.51
215,45,f,2,f,-37.65482,145.02807,House,Private room,1,1,1,1,,,0,1,1125,6,93,10,10,10,10,9,10,f,flexible,0.18
216,388,f,75,f,-37.81971,144.94301,Apartment,Entire home/apt,10,3,3,5,500,149,15,2,1125,71,97,10,9,10,9,10,9,t,strict_14_with_grace_period,9.06
217,151,f,1,f,-37.85952,145.30559,House,Private room,2,1,1,1,0,0,0,1,7,2,100,10,10,10,10,10,10,f,moderate,0.28
218,161,f,2,f,-37.81643,145.11931,Apartment,Entire home/apt,4,1,2,2,0,30,30,2,90,11,93,10,10,10,10,10,10,t,strict_14_with_grace_period,1.23
219,109,t,3,t,-37.75766,145.04556,Apartment,Entire home/apt,2,1,1,1,1000,80,0,2,7,6,100,10,10,10,10,9,9,t,moderate,0.44
220,63,f,1,t,-37.78356,144.97017,House,Private room,2,1,1,1,0,20,0,3,1125,3,100,9,9,10,10,10,10,f,flexible,0.35
221,100,t,2,f,-37.78426,145.12829,Apartment,Entire home/apt,2,1,1,1,,35,0,1,1125,71,95,10,10,10,10,10,10,f,moderate,4.06
222,109,f,10,f,-37.81011,144.96009,Serviced apartment,Entire home/apt,3,1,1,1,200,60,30,4,1125,4,75,9,7,10,9,10,7,t,moderate,0.23
223,284,t,1,f,-37.84787,145.36781,Guesthouse,Entire home/apt,4,1,1,1,200,50,60,2,1125,28,99,10,10,10,10,10,9,f,strict_14_with_grace_period,2.08
224,119,t,1,t,-37.86119,144.9727,Apartment,Entire home/apt,2,1,1,1,500,80,10,1,1125,23,97,10,10,10,10,10,9,f,moderate,0.64
225,40,f,1,f,-37.8184,144.99826,House,Private room,1,1,1,1,,,0,14,1125,0,,,,,,,,f,flexible,
226,210,f,1,f,-37.80018,144.95145,Townhouse,Entire home/apt,6,2,3,4,,,0,365,1125,0,,,,,,,,f,flexible,
227,88,f,1,t,-37.71774,144.94464,House,Private room,2,2,1,2,0,15,0,2,3,0,,,,,,,,t,flexible,
228,235,t,1,f,-37.81552,145.00149,Townhouse,Entire home/apt,6,2,3,3,500,98,0,2,31,43,99,10,10,10,10,10,10,f,moderate,2.96
229,36,f,4,f,-37.8239,145.00161,Cottage,Private room,1,1,0,1,,,0,28,95,0,,,,,,,,t,flexible,
230,43,f,1,f,-37.7604,144.96417,Apartment,Private room,2,1,1,1,0,0,10,2,1125,12,91,9,8,9,10,9,10,t,flexible,0.83
231,85,t,1,f,-37.58624,144.73913,Guest suite,Entire home/apt,2,1,1,1,0,70,0,1,1125,12,100,10,10,10,10,10,10,t,flexible,1.21
232,216,t,1,f,-37.99753,145.14893,House,Entire home/apt,16,1,5,11,500,180,25,2,1125,12,93,10,9,9,10,9,10,t,strict_14_with_grace_period,1.33
233,114,f,1,f,-37.85099,145.00992,Apartment,Entire home/apt,4,1,2,2,150,130,25,2,365,0,,,,,,,,f,strict_14_with_grace_period,
234,330,f,1,t,-37.79931,144.98058,House,Entire home/apt,6,1,3,3,0,90,30,1,1125,86,96,10,9,10,10,10,9,t,strict_14_with_grace_period,3.2
235,74,f,1,f,-37.8268,144.95965,Apartment,Shared room,1,1,1,1,,,0,2,30,1,100,10,10,10,10,10,10,f,flexible,0.08
236,299,f,1,f,-37.82116,144.95565,Apartment,Entire home/apt,4,1,1,3,0,125,25,1,1125,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.17
237,799,f,2,f,-37.81447,144.9429,Serviced apartment,Entire home/apt,4,1,2,2,,,0,1,1125,0,,,,,,,,t,strict_14_with_grace_period,
238,38,f,1,t,-37.77947,144.99241,House,Private room,1,1.5,1,1,,,0,7,31,1,100,10,10,10,10,10,10,t,moderate,0.07
239,300,f,1,f,-37.86728,144.99835,Apartment,Entire home/apt,6,1,3,6,,,0,3,45,0,,,,,,,,f,strict_14_with_grace_period,
240,38,f,1,f,-37.88016,144.72024,Townhouse,Private room,3,1.5,2,3,800,0,50,4,1124,2,100,10,10,10,10,8,10,f,moderate,0.21
241,152,f,1,t,-37.8142,144.9657,Apartment,Entire home/apt,2,1,1,1,300,90,0,1,1125,11,95,10,9,10,10,10,9,f,strict_14_with_grace_period,0.23
242,156,f,28,f,-37.82447,144.9628,Apartment,Entire home/apt,2,1,1,1,,45,0,3,35,3,80,9,9,10,10,10,8,f,strict_14_with_grace_period,0.09
243,168,t,1,f,-37.80958,144.96941,Apartment,Entire home/apt,5,1,2,4,500,58,10,2,1125,39,96,10,10,10,10,10,10,f,strict_14_with_grace_period,3.25
244,60,t,1,f,-37.91392,144.98729,Apartment,Private room,1,1,1,1,0,20,10,2,22,32,99,10,10,10,10,10,10,t,flexible,1.23
245,100,f,1,f,-37.87534,145.38436,Camper/RV,Entire home/apt,4,1,1,3,,,0,1,6,0,,,,,,,,t,flexible,
246,125,f,13,f,-37.86428,145.01969,Serviced apartment,Entire home/apt,2,1,1,1,750,0,0,28,1125,1,80,8,10,10,10,10,10,f,strict_14_with_grace_period,0.88
247,50,f,1,t,-37.81834,144.99905,Apartment,Private room,2,1,1,1,,,0,7,1125,16,91,9,8,9,10,10,10,f,flexible,0.35
248,132,f,2,f,-37.84521,144.94266,Apartment,Entire home/apt,4,1,2,3,500,0,0,5,1125,10,82,9,9,9,8,9,9,t,strict_14_with_grace_period,1.75
249,90,f,1,t,-37.77639,144.95326,Apartment,Entire home/apt,2,1,1,1,,,30,1,1125,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.03
250,189,f,48,f,-37.80477,144.98673,Apartment,Entire home/apt,6,1,2,3,300,79,15,1,365,0,,,,,,,,t,strict_14_with_grace_period,
251,100,f,1,f,-37.82679,144.99312,House,Private room,2,1,1,1,200,35,0,2,1125,0,,,,,,,,t,flexible,
252,45,f,2,t,-37.78933,144.92839,House,Private room,1,1,1,1,0,12,0,1,1125,19,96,10,9,10,10,10,10,f,flexible,1.38
253,434,f,33,t,-37.79393,144.96666,Apartment,Entire home/apt,7,2,3,4,0,233,20,3,365,0,,,,,,,,t,strict_14_with_grace_period,
254,40,f,1,t,-37.72555,144.9524,House,Private room,2,1.5,1,1,500,20,20,1,1125,13,90,10,9,10,9,9,9,t,flexible,0.65
255,85,f,4,f,-37.78078,144.9743,House,Entire home/apt,2,1,0,1,,,0,14,1125,0,,,,,,,,f,strict_14_with_grace_period,
256,149,f,7,f,-37.76275,144.93239,Townhouse,Entire home/apt,6,1.5,2,4,200,80,20,5,1125,6,93,10,9,10,10,10,9,f,strict_14_with_grace_period,0.21
257,60,f,3,f,-37.78567,144.88397,House,Entire home/apt,5,1,3,3,,95,0,3,1125,2,90,10,10,10,10,10,10,t,strict_14_with_grace_period,0.09
258,229,f,3,t,-37.84594,144.87226,House,Entire home/apt,5,1,3,3,250,120,0,2,1125,29,100,10,10,10,10,10,10,f,strict_14_with_grace_period,1.26
259,82,t,3,f,-37.80971,144.96089,Apartment,Private room,2,1,1,1,501,17,15,1,90,216,97,10,10,10,10,10,10,t,flexible,5.13
260,40,t,5,f,-37.83368,145.12317,Villa,Private room,1,1,1,1,,10,10,2,1125,19,98,10,10,10,10,10,10,t,moderate,1.05
261,109,f,1,f,-37.8691,144.97943,Apartment,Entire home/apt,3,1,1,1,0,20,0,2,1125,15,91,10,8,10,10,10,9,f,moderate,0.6
262,326,f,33,t,-37.88,144.98307,Apartment,Entire home/apt,5,2,2,3,0,183,20,3,365,8,87,9,9,9,10,10,8,t,strict_14_with_grace_period,0.24
263,198,f,8,f,-37.82044,144.95865,Serviced apartment,Entire home/apt,5,1,2,4,200,69,20,1,1125,2,80,10,9,9,10,9,10,f,strict_14_with_grace_period,1.4
264,100,f,1,t,-37.79651,144.98077,Townhouse,Entire home/apt,4,2,2,2,250,25,30,7,21,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.06
265,44,f,3,f,-37.84402,144.65688,Bungalow,Private room,2,1,1,1,200,0,25,1,3,0,,,,,,,,f,flexible,
266,100,t,1,t,-37.9873,145.07239,House,Private room,2,1,1,1,,,20,1,31,32,99,10,10,10,10,10,10,t,flexible,1.18
267,161,f,1,f,-38.04978,145.63001,Cottage,Entire home/apt,9,1,3,6,0,50,25,2,1125,2,100,10,10,10,10,10,9,t,flexible,1.22
268,149,f,3,f,-37.81778,145.11362,Apartment,Private room,2,1,1,1,200,30,20,3,300,0,,,,,,,,t,strict_14_with_grace_period,
269,100,f,4,t,-37.86278,144.97464,Loft,Entire home/apt,4,1,1,2,300,75,20,2,1125,253,94,10,9,10,10,10,9,f,strict_14_with_grace_period,4.15
270,168,f,13,f,-37.8194,144.95576,Apartment,Entire home/apt,9,1,2,5,0,80,30,1,1125,16,79,8,7,7,8,9,8,t,strict_14_with_grace_period,1.1
271,181,f,1,f,-37.87807,144.98327,Townhouse,Entire home/apt,4,1.5,3,2,150,150,25,3,30,1,100,10,8,10,10,10,10,t,strict_14_with_grace_period,0.48
272,220,f,1,t,-37.77745,144.97512,House,Entire home/apt,5,2,4,4,200,80,0,5,1125,3,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.06
273,451,t,3,f,-37.69773,145.43877,House,Entire home/apt,2,1,1,1,200,50,25,1,50,31,100,10,10,10,10,10,9,f,strict_14_with_grace_period,4.6
274,50,f,1,f,-37.80774,144.96577,Apartment,Entire home/apt,2,1,1,1,,,0,10,20,0,,,,,,,,t,flexible,
275,171,f,1,t,-37.6364,145.50582,House,Private room,2,1,1,1,450,0,0,1,1125,14,100,10,10,10,10,10,10,t,moderate,0.26
276,135,f,1,f,-37.84371,144.9883,Apartment,Entire home/apt,3,1,1,1,700,40,0,62,1125,4,85,8,8,9,9,10,9,f,moderate,0.28
277,82,t,1,t,-38.02006,145.09715,Guest suite,Entire home/apt,2,1,1,1,,,0,2,7,22,97,10,10,10,10,10,10,t,flexible,2.97
278,300,f,94,f,-37.85198,144.98044,Apartment,Entire home/apt,6,2,3,3,500,185,20,2,1000,28,95,10,10,9,10,10,9,f,strict_14_with_grace_period,3.01
279,85,f,1,f,-37.77545,144.97074,Apartment,Entire home/apt,2,1,1,1,,,0,12,12,0,,,,,,,,f,strict_14_with_grace_period,
280,181,f,19,t,-37.78975,145.12384,Apartment,Entire home/apt,4,2,2,2,200,75,0,2,1125,3,100,10,9,9,10,9,9,f,moderate,0.13
281,134,f,1,f,-37.79726,145.08713,Guest suite,Entire home/apt,4,1,1,2,0,50,20,1,28,1,100,10,10,10,10,10,10,t,moderate,1
282,300,f,1,f,-37.75068,145.68899,House,Entire home/apt,6,1.5,3,4,200,,35,2,1125,2,100,10,10,10,10,10,10,f,strict_14_with_grace_period,0.22
283,135,t,1,t,-37.81348,144.94438,Apartment,Entire home/apt,2,1,1,1,350,90,0,2,1125,60,97,10,10,10,10,10,10,f,strict_14_with_grace_period,1.61
284,50,f,3,f,-37.89848,144.72646,House,Private room,2,1,1,1,,,0,1,1125,1,100,10,10,10,10,10,10,f,flexible,1
285,119,f,1,f,-37.83433,145.01172,Apartment,Entire home/apt,4,1,1,1,,,0,7,1125,0,,,,,,,,f,strict_14_with_grace_period,
286,54,f,2,t,-37.8557,145.04996,Apartment,Entire home/apt,2,1,1,1,,,0,3,7,2,90,9,7,10,10,9,9,t,strict_14_with_grace_period,0.92
287,95,t,1,t,-37.80647,144.98786,Apartment,Private room,2,1,1,2,,30,20,2,21,235,98,10,10,10,10,10,10,f,flexible,3.15
288,490,f,1,f,-37.83081,144.99248,House,Entire home/apt,6,1.5,3,3,,,0,2,13,3,90,10,10,10,10,10,7,f,flexible,0.21
289,100,f,3,f,-37.76386,144.95192,House,Entire home/apt,5,1,3,4,,120,0,2,1125,3,93,10,10,10,10,10,9,f,flexible,0.27
290,68,t,2,t,-37.86025,145.04189,House,Private room,1,1,1,1,0,30,0,1,1125,41,99,10,10,10,10,10,10,t,flexible,0.74
291,119,f,72,f,-37.81599,144.95258,Apartment,Entire home/apt,4,1,1,1,150,69,25,1,1125,24,93,10,10,9,9,10,10,t,strict_14_with_grace_period,3.35
292,145,f,91,f,-37.81772,144.95595,Apartment,Entire home/apt,4,1,2,0,250,130,0,1,1125,7,100,10,10,9,9,10,9,t,strict_14_with_grace_period,2.23
293,250,t,1,f,-37.85603,144.98987,Apartment,Entire home/apt,5,2,2,2,1000,0,0,2,1125,36,100,10,10,10,10,10,10,f,moderate,2.81
294,189,f,3,f,-37.80806,144.95995,Serviced apartment,Entire home/apt,4,1,2,3,200,90,30,1,100,11,91,9,9,10,10,10,10,f,moderate,0.74
295,30,f,1,t,-37.861,144.97874,Apartment,Private room,1,1,1,1,,30,0,3,1125,3,100,10,10,10,10,10,10,t,moderate,0.15
296,119,f,3,t,-38.00109,145.30951,House,Private room,4,1,2,2,,,10,1,1125,4,95,10,9,10,10,9,10,f,flexible,0.32
297,74,f,1,f,-37.71165,144.99684,Apartment,Entire home/apt,5,1,2,3,,20,7,4,16,3,93,9,9,10,10,9,9,t,flexible,0.21
298,80,f,2,f,-37.90863,144.62923,House,Private room,2,1,1,2,,,0,10,1125,1,,,,,,,,t,flexible,1
299,60,f,1,t,-37.76222,144.99045,House,Private room,2,1,1,1,200,75,10,2,1125,0,,,,,,,,f,flexible,
300,70,f,1,t,-37.85432,144.98131,Apartment,Private room,2,1.5,1,1,,,0,3,10,0,,,,,,,,t,flexible,
301,55,f,1,f,-37.79825,144.9455,Townhouse,Private room,2,1,1,1,0,0,15,1,30,50,96,10,10,10,10,10,10,f,strict_14_with_grace_period,1.83
302,55,f,1,t,-37.80153,144.97262,House,Private room,1,1,1,1,0,10,0,5,21,1,100,10,10,10,10,10,10,t,flexible,0.07
303,105,f,1,f,-37.81503,144.95282,Apartment,Private room,2,1,1,1,800,15,25,1,300,0,,,,,,,,t,strict_14_with_grace_period,
304,250,t,1,t,-37.81133,144.95308,Condominium,Entire home/apt,8,2,3,6,0,85,25,2,1124,39,96,10,9,10,10,10,10,t,strict_14_with_grace_period,2.4
305,198,f,24,t,-37.82194,144.96563,Apartment,Entire home/apt,4,2,2,2,500,150,0,20,1125,0,,,,,,,,f,flexible,
306,38,f,1,f,-37.78796,145.13056,Apartment,Private room,2,1,1,1,,20,10,1,1125,32,95,10,10,10,10,9,10,t,strict_14_with_grace_period,1.39
307,145,f,49,f,-37.81163,144.96127,Apartment,Entire home/apt,4,1,2,4,250,65,25,1,1125,5,92,9,10,8,9,10,9,f,strict_14_with_grace_period,3
308,85,f,1,f,-37.8103,145.00753,Apartment,Entire home/apt,4,1,1,1,0,20,0,2,1125,8,100,10,10,10,10,10,10,t,moderate,0.41
309,100,f,2,t,-37.86731,144.98856,Townhouse,Entire home/apt,2,1,2,1,500,70,20,14,1125,0,,,,,,,,f,strict_14_with_grace_period,
310,149,f,1,f,-37.81632,145.1229,Apartment,Private room,2,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
311,50,f,2,f,-37.80206,144.98256,Guest suite,Entire home/apt,2,1,1,1,150,45,10,1,1125,113,92,10,10,10,10,10,9,f,strict_14_with_grace_period,5.29
312,109,f,9,f,-37.81984,144.95603,Apartment,Entire home/apt,2,1,1,1,500,120,0,2,1125,1,80,10,6,10,10,10,8,t,moderate,0.09
313,80,f,2,t,-37.82314,144.96563,Serviced apartment,Private room,2,1,1,1,,15,0,2,365,91,99,10,10,10,10,10,10,t,moderate,3.38
314,95,f,5,f,-37.80857,144.96043,Apartment,Entire home/apt,2,1,1,1,350,80,0,1,365,0,,,,,,,,t,strict_14_with_grace_period,
315,190,t,2,t,-37.62778,145.51615,Cottage,Entire home/apt,7,1.5,3,3,300,60,28,2,30,152,93,10,10,10,10,10,9,t,strict_14_with_grace_period,2.98
316,350,f,2,f,-37.82326,144.96517,Condominium,Entire home/apt,8,1,3,6,0,100,50,4,59,14,91,9,9,10,10,10,9,t,strict_14_with_grace_period,0.31
317,80,f,1,f,-37.82004,144.9417,Apartment,Private room,2,1,1,1,0,30,0,1,1125,8,93,9,10,10,10,10,10,f,flexible,1.41
318,161,t,11,t,-37.81088,144.96598,Apartment,Entire home/apt,4,1,2,2,0,80,0,2,1125,11,100,10,10,10,10,10,10,t,strict_14_with_grace_period,3.47
319,85,f,4,f,-37.7872,144.97248,House,Entire home/apt,2,1,0,1,500,50,0,14,1125,0,,,,,,,,f,strict_14_with_grace_period,
320,189,f,3,f,-37.81025,144.96112,Apartment,Entire home/apt,6,1,2,2,250,79,15,1,1125,130,92,9,9,9,10,10,9,t,strict_14_with_grace_period,6.16
321,200,f,19,f,-37.78877,145.12444,Apartment,Entire home/apt,6,2,3,3,300,120,30,1,1125,0,,,,,,,,t,flexible,
322,54,f,1,f,-37.80338,144.96464,Apartment,Private room,1,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
323,90,f,1,t,-37.79832,144.89707,Apartment,Entire home/apt,4,1,1,2,200,20,10,1,1125,4,95,10,10,10,10,10,10,f,strict_14_with_grace_period,0.1
324,119,f,1,f,-37.87805,144.69651,House,Entire home/apt,4,1,3,3,,,0,3,30,0,,,,,,,,t,flexible,
325,85,f,1,f,-37.85404,144.98083,Apartment,Private room,2,1.5,1,1,,,0,5,1125,0,,,,,,,,f,flexible,
326,90,t,2,t,-37.75759,144.99521,Apartment,Entire home/apt,2,1,1,1,,60,0,1,10,67,91,9,9,10,10,10,9,f,moderate,1.94
327,109,t,1,t,-37.83742,144.93808,Condominium,Entire home/apt,3,1,1,2,250,60,25,3,59,72,96,10,10,10,10,10,10,f,strict_14_with_grace_period,1.81
328,81,f,1,f,-37.81077,145.00616,Apartment,Private room,2,1,1,1,0,30,0,1,1125,2,90,9,9,10,8,10,10,t,flexible,0.68
329,200,f,1,t,-37.85983,144.97816,Loft,Entire home/apt,3,1,1,2,650,90,20,2,600,37,98,10,10,10,10,10,10,t,flexible,1.02
330,300,f,1,f,-37.96701,145.24752,Townhouse,Entire home/apt,5,2,2,2,,,0,1,1125,0,,,,,,,,t,flexible,
331,100,t,1,f,-37.83099,144.95878,Apartment,Private room,2,1,1,2,0,0,0,1,14,46,97,10,10,10,10,10,10,f,moderate,3.99
332,90,f,3,t,-37.78149,144.92764,Townhouse,Private room,3,1,1,1,400,30,15,1,1125,45,95,10,10,10,10,10,10,t,moderate,1.52
333,135,f,1,t,-37.81485,144.96109,Apartment,Entire home/apt,2,1,1,1,0,40,0,5,1124,65,92,9,9,10,10,10,9,f,strict_14_with_grace_period,1.21
334,161,f,10,f,-37.7987,144.96671,Condominium,Entire home/apt,3,1,1,2,250,0,15,3,90,37,96,10,10,10,10,10,9,f,strict_14_with_grace_period,0.49
335,156,f,33,f,-37.8302,144.96706,Apartment,Entire home/apt,4,1,1,2,0,0,0,1,1125,2,100,10,10,8,9,10,10,t,strict_14_with_grace_period,2
336,132,t,1,f,-37.80687,144.99076,Apartment,Entire home/apt,4,2,2,2,250,95,40,2,30,95,98,10,10,10,10,10,10,f,flexible,3.84
337,90,f,1,f,-38.12819,145.12492,Apartment,Entire home/apt,3,1,1,1,300,20,0,2,1125,2,90,9,8,10,10,9,9,f,flexible,0.06
338,999,f,8,f,-37.83059,144.94906,Apartment,Entire home/apt,5,1,2,3,500,0,0,7,28,0,,,,,,,,f,strict_14_with_grace_period,
339,100,f,1,t,-37.83821,144.92391,House,Entire home/apt,3,1,2,2,3000,120,20,3,1125,2,90,9,10,10,10,10,9,f,strict_14_with_grace_period,0.04
340,100,f,73,f,-37.87408,144.9969,Apartment,Entire home/apt,2,1,1,1,250,100,0,2,1125,7,91,10,9,10,10,10,9,f,moderate,1.96
341,119,f,5,f,-37.85165,145.14178,House,Entire home/apt,8,2,3,3,400,120,19,2,1125,2,100,10,10,10,10,10,10,t,strict_14_with_grace_period,0.29
342,119,f,1,t,-37.889,145.1204,House,Private room,1,1,1,1,,,0,1,1125,0,,,,,,,,f,flexible,
343,60,f,1,t,-38.04421,145.12637,House,Private room,2,1,1,1,150,40,0,7,1125,0,,,,,,,,f,flexible,
344,115,f,10,f,-37.80884,144.96175,Serviced apartment,Entire home/apt,3,1,1,1,200,60,30,4,1125,0,,,,,,,,t,moderate,
345,78,t,2,t,-37.79535,144.96604,Apartment,Private room,2,1,1,1,0,12,0,2,1125,62,100,10,9,10,10,10,10,f,strict_14_with_grace_period,3.59
346,125,f,1,f,-37.93176,145.03954,House,Entire home/apt,5,2,3,3,300,130,0,3,1125,5,100,10,9,10,10,10,10,t,strict_14_with_grace_period,0.2
347,320,f,2,f,-37.90599,145.27567,Villa,Entire home/apt,10,2.5,5,7,500,80,40,3,60,24,94,9,8,10,10,10,9,t,moderate,1.48
348,30,f,4,f,-37.81826,145.13074,Townhouse,Shared room,1,1,1,1,0,,0,1,1125,0,,,,,,,,f,flexible,
349,44,f,1,f,-37.93473,145.10657,House,Private room,2,1,1,1,,,0,1,2,0,,,,,,,,t,flexible,
350,165,f,2,f,-37.80959,145.12879,Townhouse,Entire home/apt,8,3.5,4,4,,0,65,1,90,4,100,10,9,10,10,9,10,t,moderate,0.78
